Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,TextBlob_Sentiment,TextBlob_NaiveBayes_Sentiment,NLTK_Vader_Sentiment,Sentiment_Label_TB,Sentiment_Label_TB_NB,Sentiment_Label_VADER,True_Label,Predicted_Label_NB
384955690,HP DeskJet 2723e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2723e All-in-One Printer,"As a retired graphic designer, I needed something that would print my ‘everyday’ designs. Cards, calendars, mini books, etc….it prints color, grey scale, on regular paper, cardstock. I haven’t had any issues with it…and this past winter I made gifts for the entire family - and it kept up with no issues. Make sure you get the ink delivery!",IPH,59,30-04-24 4:15,01-04-24 0:00,Print quality,0.017857143,pos,0.1511,Positive,Positive,Positive,Positive,Positive
382109741,HP OfficeJet Pro 8034e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,Printer printed garbled on about 100 pages and it counted towards my automatic ink delivery,IIC,15,22-04-24 16:09,01-04-24 0:00,Customer experience & expectation,0,neg,0,Neutral,Negative,Neutral,Neutral,Neutral
378503914,HP ENVY 6032 All-In-One Printer,IQ,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari,HP ENVY 6032 All-In-One Printer,"It was a terrible experience, I couldn't find any cartridges for the printer in Iraq. No one sells them. It is so expensive for me to buy cartridges from outside the country. Then, I had to buy used cartridges, which then it turned out that the seller ripped me off because he sells dodgy cartridges.  After that, I decided to leave the printer. I just lost money for it, without any use.",IPH,72,07-04-24 4:22,01-04-24 0:00,"Cost, Cartridge Problem",-0.5,pos,-0.8271,Negative,Positive,Negative,Negative,Negative
379037266,HP DeskJet 2752e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,"It took some time and effort to get the Deskjet set up properly.  Now that it is, it works great.  I didn't sign up for ink monitoring but every month get a small bill for it.  No ink just the bill.",IPH,41,10-04-24 6:46,01-04-24 0:00,Logistic Handling,0.183333333,pos,-0.0644,Positive,Positive,Negative,Positive,Positive
388518420,HP 63XL High Yield Black Original Ink Cartridge,US,6,Web Reviews,English,Amazon US,3,Supplies - Ink,Dolmen Refresh,,HP 63XL High Yield Black Original Ink Cartridge,It took me 20 minutes to scrape off the stickers saying who the supplier is. A cane is meant to be personal and discrete not an ad for the supplier. Even after removing the stickers there is the supplier's name embossed on the handle. One who is carrying a cane doesn't want to be a billboard for the supplier. You can get the same cane from other suppliers (I have them) without the ad on the handle.,IPH,77,27-04-24 1:00,01-04-24 0:00,Others,-0.041666667,neg,-0.0572,Negative,Negative,Negative,Neutral,Negative
381758696,HP 302 Black Original Ink Cartridge,DE,2,Web Reviews,German,Amazon DE,1,Supplies - Ink,Dolmen Refresh,,HP 302 Black Original Ink Cartridge,"Die Patrone wird - obwohl es sich um wohl um eine Orginalpatrone handelt - von meinem Drucker nicht akzeptiert. Ich habe schon mehrere Patronen dieser Art bei Amazon gekauft, es ist die erste, die nicht nutzbar ist.",IPH,37,08-04-24 1:00,01-04-24 0:00,Others,0,pos,-0.9001,Neutral,Positive,Negative,Negative,Negative
379301991,ENVY 6000 All-in-One Printer series,FR,5,HPS Surveys,French (France),,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,"configuration not very clear. I spent 3 hours testing everything. still does not work. At no time do you indicate that you must first install the cartridges before configuring. I found this on a youtube video. after installing the cartridges the configuration took place normally in 10 minutes.
 Another negative point, the control panel with illuminated buttons is not very obvious. I preferred a small screen like that of the deskjet 3520 that I previously had. The on/off button located behind is not very accessible, it should be on the front. Aesthetically, it is very beautiful and not bulky. I haven't printed much yet.",IPH,104,11-04-24 2:22,01-04-24 0:00,"Others, Customer experience & expectation",0.016720085,pos,0.357,Positive,Positive,Positive,Neutral,Neutral
384362727,HP ENVY 6010 All-in-One Printer,PT,5,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Vasari,HP ENVY 6010 All-in-One Printer,"At this point the printer does everything necessary except print. I've already reinstalled it and put in new ink cartridges. Fortunately, now I very rarely need to print. But it would be nice if it fulfilled its main function.",IPH,39,29-04-24 9:37,01-04-24 0:00,Customer experience & expectation,0.282171717,pos,0.8126,Positive,Positive,Positive,Neutral,Neutral
380724812,ENVY Inspire 7900e All-in-One Printer series,DE,3,HPS Surveys,German,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7924e All-in-One Printer,"The first was three weeks old.
 Then he stopped printing ink.
 The replacement device was supposed to be new but it is a used one. At least it prints in color again.
 Scanning to the computer doesn't work either and the HP app for the Mac doesn't work for scanning. It also doesn't have a USB port so you can scan to a stick.
 All in all a bad purchase but unfortunately it can't be changed.",IPH,76,20-04-24 11:23,01-04-24 0:00,Printer Hardware/Printing issues,-0.168939394,neg,-0.8519,Negative,Negative,Negative,Negative,Negative
380957113,HP ENVY Inspire 7255e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7255e All-in-One Printer,"I used this printer every day and have experienced several glitches with this printer in the brief time I've owned it. Too often, it just doesn't respond to the print command even though it is connected to the wireless network. It has sometimes decided to print front to back without being told to. It has sometimes insisted there is a paper jam when there is no paper jam. The only way I have found to rectify these issues is to reboot the printer. Right now it insists the black ink cartridge is not installed (it is) or that the tape is on the cartridge (it is not), so it's printing only from the color cartridge. Even though I have performed all the troubleshooting instructions at least twice, it still claims there is no black ink cartridge. It is the most recent one HP Ink sent on the ink replacement program, the same number as the previous cartridge. I don't understand why HP Ink hasn't sent a new one if the printer is sharing the information that there is no black ink cartridge installed. I have run out of patience with trying to placate it and I can't find a simple way to say, Send me a new cartridge because the previous one is apparently faulty.""",IPH,215,17-04-24 18:11,01-04-24 0:00,"Cartridge Problem, Print quality",0.063755411,pos,-0.2023,Positive,Positive,Negative,Neutral,Neutral
383938733,HP Smart Tank 6001 All-in-One,CA,7,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 6001e All-in-One,"I didn't realize that all functions are done through an app instead of being available through the use of computer keys.  This new printer isn't any faster than my previous printer (Canon) nor is it easier to use.  I'm hoping that the ink dispensing method is superior to the cartridges.  Perhaps as I use the printer, my opinion will improve but right now, I expected this printer to be far superior than Canon but it is the same.",CISS,78,29-04-24 10:37,01-04-24 0:00,Others,0.228379028,pos,0.8475,Positive,Positive,Positive,Positive,Positive
379480312,HP DeskJet 4155e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,My issues with the 4155 printer was finally resolved. The only thing that has not been resolved is the shipment of black ink for the new printer. They sent 6 tri-color inks and no black ink. I called in reference to this and was told the black ink was being shipped in a separate shipment. As of today I still have not received any black ink.,IPH,66,15-04-24 12:01,01-04-24 0:00,"Print quality, Logistic Handling",-0.04004329,pos,0.0516,Negative,Positive,Positive,Positive,Positive
379474539,HP ENVY 6030e All-in-One Printer,NZ,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6030e All-in-One Printer,While the printer is cheap the ink is not and I get nowhere near the amount of pages out of a cartridge that I thought I would.  Wouldn’t be buying one again,IPH,32,11-04-24 14:33,01-04-24 0:00,Customer experience & expectation,0.25,pos,0,Positive,Positive,Neutral,Negative,Negative
376876409,HP ENVY 6052e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6052e All-in-One Printer,Has a hard time starting up after going into sleep mode. I have to un plug In order for it to work. It will continue to show offline even though it's on. It did not show accurate ink levels and had to personally re-order and wait for ink to arrive to be able to print.,IPH,55,02-04-24 22:49,01-04-24 0:00,Printer Hardware/Printing issues,0.121666667,pos,-0.2263,Positive,Positive,Negative,Negative,Negative
385737882,HP DeskJet 2710e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,"It is an excellent printer, ideal for all my requirements.  Easy to operate and maintain.  The direct ink plan also means that I never run out of supplies.",IPH,28,30-04-24 2:30,01-04-24 0:00,"Instant Ink related, General satisfied",0.608333333,pos,0.875,Positive,Positive,Positive,Positive,Positive
379103751,ENVY 6000 All-in-One Printer series,ES,9,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6022e All-in-One Printer,I had a HP previously and I was never able to get the scanner to work because the software was terrible. I hesitated about buying HP again but I know that it is easy to buy HP ink cartridges anywhere and a friend told me well about this model. I have connected everything the first time and the software has improved a lot compared to the previous one (I think it was the 3630). Greetings and thank you,IPH,78,11-04-24 10:53,01-04-24 0:00,Printer Hardware/Printing issues,-0.15,pos,0.9648,Negative,Positive,Positive,Positive,Positive
379033579,HP DeskJet Plus 4110 All-in-One Printer,DE,7,HPS Surveys,German,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Plus 4110 All-in-One Printer,"It is very helpful to always have paper and ink available at the right time.
 My print results are currently in need of improvement, as they are rather pale despite new ink",IPH,32,13-04-24 23:37,01-04-24 0:00,Others,0.13534632,pos,0.7264,Positive,Positive,Positive,Positive,Positive
380890406,HP 910 3-pack Cyan/Magenta/Yellow Original Ink Cartridges,US,2,Web Reviews,English,Staples,1,Supplies - Ink,Cedella,,HP 910 3-pack Cyan/Magenta/Yellow Original Ink Cartridges,I had to replace a cartridge that exploded upon opening. This is said to happen as we are at altitude. The manager asked how I was opening it. I said I was following the directions. He said DON'T DO THAT! and showed me a different way to open it. I wish they would change their design as they acknowledge it is flawed.,IIC,62,13-04-24 8:00,01-04-24 0:00,Customer experience & expectation,-0.125,pos,0.4574,Negative,Positive,Positive,Negative,Negative
377299528,HP OfficeJet 8020 series,US,3,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8022e All-in-One Printer,"I bought a new HP 8022e to replace my older HP 8022 which I really liked, but was never able to connect it to my windows desktop.  HP support was not able to either and told me that there was something wrong with my computer, but that for $51 and 15.99 per month, they could fix it for me. So - in order to have the printer connect to my computer I had to pay HP a monthly fee.  REALLY??  I had my computer checked by my local tech support and they told me there was nothing wrong with my computer and that I should take the printer back.  That cost me $40 dollars. I have used HP instant ink for quite awhile now, but not sure if I'll remain and HP printer customer anymore.  Very disappointed!!!",IIC,137,07-04-24 11:42,01-04-24 0:00,"Printer Hardware/Printing issues, Instant Ink related, Others, Customer experience & expectation",-0.126689977,pos,-0.8756,Negative,Positive,Negative,Negative,Negative
380885542,HP 63 Black Original Ink Cartridge,US,10,Web Reviews,English,Amazon US,5,Supplies - Ink,Dolmen Refresh,,HP 63 Black Original Ink Cartridge,No issues of any kind with OEM inks and toners. Reasonable prices here.,IPH,13,05-04-24 1:00,01-04-24 0:00,Cost,0.4,pos,0.296,Positive,Positive,Positive,Positive,Positive
378592737,HP DeskJet 2722e All-in-One Printer,FR,8,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2722e All-in-One Printer,The printer works well but the ink cartridges are still too expensive,IPH,12,08-04-24 23:01,01-04-24 0:00,Cost,-0.5,pos,0.1406,Negative,Positive,Positive,Positive,Positive
383625580,HP OfficeJet Pro 8022e All-in-One Printer,DE,10,HPS Surveys,German,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8022e All-in-One Printer,"The printer meets our requirements (clean and fast printing without
 Delays, even in large numbers. We are completely satisfied with this, until
 Today there were no complaints. The printer that was sold to us at MEDIA-Markt was ""highly"" recommended to us by the salesperson there. In retrospect, the purchase was a very good decision, especially since the cartridges last a very long time.",IIC,63,24-04-24 11:38,01-04-24 0:00,Others,0.253994709,pos,0.4915,Positive,Positive,Positive,Positive,Positive
384098442,DeskJet 2700 All-in-One Printer series,PL,7,HPS Surveys,Polish,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,"I awarded 7 points because, as a computer self-taught, I installed the printer without any problems and I can print whatever I want. One small problem is that the ink runs out quickly and there are no substitutes, and the originals are expensive. Can you do something about it?",IPH,49,28-04-24 13:10,01-04-24 0:00,"Printer Hardware/Printing issues, Cost",-0.138888889,pos,0.092,Negative,Positive,Positive,Positive,Positive
380939916,HP DeskJet 2720e All-in-One Printer,CO,9,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2720e All-in-One Printer,"It works perfectly, but the color seems a little expensive to me",IPH,12,16-04-24 12:25,01-04-24 0:00,"Cost, General satisfied",0.104166667,pos,0.3818,Positive,Positive,Positive,Positive,Positive
382565350,HP OfficeJet Pro 9120e Series,SG,2,HPS Surveys,English,,,Supplies - Ink,Nocturne,Marconi Yeti,HP OfficeJet Pro 9120e All-in-One Printer,"Its been nearly a week without ink cartridge though I am signed up for InstaInk. 

Delievery record shows that shipment was done on 19th Apr and I am still to receive it. 

Very difficult to contact customer care. I cant spend 30 mins every day on an on-going issue. 

There is no proactive follow-up. 

There is no call back to customer. To expect business customers to go through 30 mins of vurtual assistant is a pathetic customer service! My request to escalate teh issue is also not actioned. 

Please call. 

Regards
Kumar M: 96544480
e: Kumar.Anand@scubecapital.com",IIC,96,23-04-24 18:16,01-04-24 0:00,"Logistic Handling, Instant Ink related, Customer experience & expectation, Others",-0.3875,pos,-0.7308,Negative,Positive,Negative,Negative,Negative
380313260,HP OfficeJet Pro 8035e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8035e All-in-One Printer,Love the door to door service. Love how it knows when my printer is low on ink and sends auto!,IIC,20,13-04-24 16:20,01-04-24 0:00,Others,0.333333333,pos,0.8221,Positive,Positive,Positive,Positive,Positive
